video_id,video_length,view_count,likes,comments,shares,description,create_time,hashtag_count
7444286975605083434,15000,6600000,485200,2923,7711,ill redo this better later dc @Baby,1733258136,0
7442933275804405035,15000,7800000,373600,3276,4919,rebel wanted to go outside dc @chucky gon wild,1732942951,0
7442924747442162990,7000,13200000,1400000,3569,5908,Replying to @maddy⛓💕,1732940973,0
7442559114435218730,26000,7900000,759800,1849,2455,what is life!!! happy thanksgiving :),1732855834,0
7442373532270578986,7000,12400000,1200000,2618,5677,thanksgiving fit check,1732812625,0
7442373293346229547,4000,4200000,106300,820,1464,happy thanksgiving!,1732812569,0
7440503245317016878,16000,13100000,1100000,4834,14900,dc @cam,1732377165,0
7439106053452746030,23000,8000000,198700,2943,2589,pick your favorite outfit ahhh help,1732051855,0
7437567537367354670,64000,74000000,317400,3585,3912,"#advertisment WIMB ft. my fav @essence cosmetics juicy bomb glossy butter balms, which i apply like 5 times in this video 😂 literally obsessed with the instant plump and gloss 💜 #juicybomb #essencecosmetics",1731693643,6
7437356377821039903,23000,13200000,1400000,13000,47900,draft dc@chucky gon wild @nickanthony,1731644493,0
7437355177960639775,8000,18800000,2300000,5363,49600,draft,1731644211,0
7437352925883567390,3000,4900000,149200,1198,1844,draft,1731643682,0
7437352690608278814,21000,12800000,1800000,17200,67200,draft dc @Baron,1731643629,0
7437352145558457630,8000,4900000,248100,1098,1974,draft,1731643502,0
7437176644550348062,13000,5700000,250700,1768,5079,dc @dylansmovin,1731602636,0
7437176107285105951,15000,7300000,359500,2050,8877,dc @hehehehhe,1731602510,0
7437016370333666590,15000,7400000,625000,1786,7940,dc @Dexter Carr,1731565343,0
7437016218214698270,15000,5300000,249900,1198,4452,dc @OL,1731565314,0
7436861850681232670,5000,8400000,934900,1561,2951,@& Juliet on Broadway,1731529345,0
7436440565933182238,114000,4200000,193700,1417,1240,,1731431269,0
7435677237220789534,15000,8900000,551900,2735,2870,dc @Rafaa,1731253535,0
7435676675083406622,11000,9100000,876100,3054,16000,dc @‘Yungsirr 🚹,1731253406,0
7433096648915569951,11000,9800000,530400,3205,7955,dc@‘Yungsirr 🚹,1730652698,0
7432407917015436575,37000,6100000,173300,1520,1428,🦢,1730492335,0
7432096892005207326,10000,7000000,471500,1987,4982,happy halloween !,1730419909,0
7432074515082956063,31000,4400000,121100,845,1229,what i’ve been up to @& Juliet on Broadway !!,1730414700,0
7431255748945939742,55000,8400000,446300,1877,2144,this is the universe saying good luck right,1730224082,0
7430881555750358315,6000,10000000,995600,2465,13200,,1730136944,0
7429378149630151982,76000,7400000,185200,2293,2513,"Beetlejuice, Beetlejuice, BEETLEJUICE. thank you @airbnb for a peek into the afterlife at the Beetlejuice💚🪄",1729786903,0
7428738454080539947,14000,26500000,2700000,5668,22700,dc @‘Yungsirr 🚹,1729637961,0
7428729892948413742,12000,10100000,781600,1812,5139,dc @Yasmine|Content Creator✨🎀🏩📚,1729635968,0
7428414711068118315,9000,13100000,1200000,2434,8102,@Masimb0,1729562582,0
7427860754574937387,4000,5300000,126700,1586,1229,,1729433608,0
7427664715859529006,5000,4800000,141400,1001,1091,,1729387962,0
7427634260321914154,14000,8400000,787000,2103,6540,dc @cam @layaaaaa,1729380871,0
7427633413143694634,21000,6300000,551600,2199,7710,dc @︎ry,1729380674,0
7425262206981377323,31000,18200000,1300000,3153,4401,,1728828587,0
7424867319882452267,8000,9800000,609100,2933,4082,yes i wake up like this every morning no i dont want to talk about it,1728736646,0
7424501635147140394,8000,6500000,264000,1538,1286,,1728651502,0
7424501464468393259,5000,7100000,467700,1210,2013,,1728651463,0
7424500448536612139,10000,4200000,114800,689,1182,,1728651229,0
7423877808893496619,36000,6500000,251600,1324,1469,cant wait for cold weather looks 🤍,1728506254,0
7423280429261802798,99000,8900000,398400,2016,4058,"this dance was always so special and now it’s even more special because @Mark Ballas is nominated for a world choreography award for it! mark, i will be forever grateful for every experience we shared together on @Dancing with the Stars #DWTS on and off the stage. you mean so much to me and you deserve all the nominations for your incredible work 🤍 my dance partner forever! ",1728367175,0
7421559398549507371,16000,10600000,365700,2490,2564,so many vlogs coming i am so excited to share this journey with all of you!!! @& Juliet on Broadway,1727966460,0
7421199605406158123,9000,18800000,1000000,2666,9150,feels like im dreaming i truly can not believe this is my life right now!!! @& Juliet on Broadway dc @HadleyWalts,1727882690,0
7421171782956109098,12000,59900000,6200000,31800,72100,dc @Kaylaäᥫ᭡.,1727876213,0
7420132887657336107,6000,16900000,678600,4167,5917,moody does not let me dance,1727634320,0
7420132467262213419,10000,21100000,1700000,5313,24300,little mark dc @HadleyWalts,1727634223,0
7419854614071102763,5000,9200000,294200,2253,5923,,1727569529,0
7419854605703646510,11000,13800000,463200,1113,1662,dc @HadleyWalts,1727569528,0
7419725493118930222,39000,25000000,518600,2742,6139,learned so much from dermatologists at the biggest derm congress in europe with @CeraVe! 💙 #EADV2024,1727539468,2
7419383380762004779,28000,7700000,203700,1484,1535,hard to choose a look when everything is so good @Chloe,1727459812,0
7418882212059188523,61000,8200000,165500,1647,1390,morning with @Chloe !!!,1727343144,0
7418861856351145259,9000,6800000,230900,1507,3302,@Chloe,1727338409,0
7418851560995802411,14000,11600000,644200,6235,5668,,1727336009,0
7418616253780086059,48000,17800000,1600000,3246,18700,@Disneyland Paris ✨ #disneylandparis !!,1727281203,2
7417823821652135198,24000,9800000,252500,2429,1950,ciao,1727096724,0
7416821661342764318,5000,13200000,332200,2903,3063,,1726863378,0
7416815085072469279,14000,9000000,241500,1357,1457,🖤,1726861845,0
7416378127317765406,24000,11900000,370700,2811,2405,@Prada,1726760103,0
7416328546081099039,9000,10300000,400600,1721,2146,@Prada,1726748559,0
7416327957481786654,10000,10300000,293800,1735,5715,@Prada !!!!,1726748422,0
7416121693535554847,6000,8900000,174700,1391,1556,milan,1726700400,0
7416004338205658399,29000,9100000,286400,1905,5603,dc @calvitjr @Sara Biv,1726673073,0
7415675854384139550,53000,10700000,562200,1856,14200,,1726596609,0
7415321870620265759,15000,39200000,1500000,7572,89600,popping pimples might be satisfying but trust me… don’t do it. use @CeraVe Acne Control range instead. #ClearItUpLikeADerm #CeraVePartner,1726514182,4
7415282761499528479,11000,40300000,3300000,12000,71100,dc @c h i a r a 🥀,1726505083,0
7414312993414057247,22000,11900000,611700,3067,7359,fun little mark dc @︎ry,1726279278,0
7414302869542800671,43000,10000000,680200,1706,2506,,1726276921,0
7414289326197968159,20000,5700000,222400,1308,1224,,1726273766,0
7413934435034287390,13000,9200000,679300,2748,8790,dc @Yasmine,1726191134,0
7413839980180671774,9000,4700000,110900,1454,1171,@D’Amelio Footwear,1726169146,0
7409441753708694814,20000,23400000,1900000,15900,36200,i got sharpie on my hoodie :( dc @Baron,1725145105,0
7409426813899771166,5000,8000000,223800,2420,1799,,1725141625,0
7408837715619351838,5000,10300000,546100,6385,2831,,1725004471,0
7408296213268778270,14000,86500000,726200,8907,12400,#essencepartner the best mascara for any queen @essence cosmetics 💜,1724878391,2
7406461167486504223,9000,12500000,179900,5185,1480,the moody slipper is out now!!!! go shop 🖤🤍 @D’Amelio Footwear,1724451134,0
7397088257311395102,20000,42200000,439400,143000,14300,so exciting that @D’Amelio Footwear footwear is now available to shop in stores and online at @Lulus now! 😭🫶🏻 link in bio to check it out 💖 #luluslovesdameliofootwear,1722268842,1
7396874436554591518,35000,22000000,329900,19200,2898,best day with @Lulus and @D’Amelio Footwear yesterday 🫶🏻  our shoes will be available to shop at lulus starting tomorrow!!! 🤍💖,1722219048,0
7395667814541004063,65000,22100000,511000,8216,3361,you will never find me going to bed with makeup on 🫢 i use my @CeraVe hydrating cream to foam cleanser instead. Sorry liv for the prank ily!!!! #cleanselikeaderm #ceravepartner,1721938106,4
7394205962766437678,8000,16700000,539800,7079,3698,rebel loves love island,1721597741,0
7394202225259728170,6000,12600000,228600,5314,4020,,1721596870,0
7392710678068530462,10000,17600000,521900,6934,4857,@Be Happy Snacks at @Walmart ! yay! 💖,1721249592,0
7389381421426724142,0,25000000,1100000,10700,14600,,1720474439,0
7388658464542723359,38000,13500000,273900,4783,1977,thank u to everyone who came to support us in our home town today i love you so much and had so much fun meeting everyone!!! @Be Happy Snacks 🤍🤍🤍,1720306128,0
7386796797701967150,12000,37300000,2900000,12700,42100,tag dc!,1719872662,0
7386747943518326046,34000,15400000,396500,2834,1769,some bts magic from the @Prada Cut Lab-grown diamonds shoot #pradafinejewelry,1719861304,2
7386470102016838958,7000,13500000,557800,4307,4334,,1719796595,0
7385586469882187051,11000,18700000,1300000,6425,20400,dc @Cynthia Parker,1719590860,0
7385297562040929579,12000,18700000,1500000,9359,37600,dc @lesley gonzalez 💞,1719523593,0
7384860112999025963,8000,13000000,302100,3397,3446,our new 1oz bags are finally avail for brat summer at @7-ELEVEn & Speedway!!! IB @Jake Shane  link in bio to find a store near you 💖,1719421741,0
7384673740963007790,5000,13000000,640700,2512,3171,does anyone know who made the dance to this ive been searching bug i cant find jt,1719378346,0
7384661821090794795,0,9900000,346900,2226,3168,,1719375572,0
7383853057500564778,23000,44600000,4500000,31500,73400,all the tbs dc @nickanthony @chucky gon wild,1719187265,0
7383823447757163822,15000,35300000,4200000,11600,62700,tbt @jack wright @james wright,1719180374,0
7383432400082177322,15000,20100000,1500000,5875,23700,testing muscle memory draft dc @tdfw.shot,1719089326,0
7383431708567145774,22000,17300000,1100000,6573,21800,,1719089165,0
7383431225056283947,15000,15800000,1100000,2833,11800,draft dc @phoebs,1719089052,0
7383428662915239214,8000,28300000,2700000,8434,11600,draft,1719088454,0
7383166539366763818,15000,10300000,471600,2764,4434,,1719027426,0
7383164912832367914,5000,13100000,888500,2815,4884,grwm,1719027045,0
7382772445880585515,15000,13800000,548300,2942,3194,the babies wanted to say hi,1718935665,0
7381631482323832107,14000,49300000,3800000,22100,42500,one more time @Tyla,1718670016,0
7381595545984388395,15000,17300000,759000,3460,8436,draft dc @chucky gon wild,1718661650,0
7380801090234666282,13000,30400000,373100,3975,2188,"here’s how to enter: 1️⃣ head to your local store (store locator is linked in our bio!) 2️⃣ grab a bag of Be Happy Snacks  3️⃣ scan the qr code on the back of the bag to upload your receipt! NO PURCH NEC. Ends 8/15/24; complete qual purch by 8/14/24. Only to 50 U.S./D.C., 18+. Rules/Free Entry Details: https://brij.it/c/KOXI. Void where prohibited.",1718476676,0
7380569080454974762,14000,166400000,19400000,129700,503200,alexa has been telling me to post this dc @Tyla,1718422655,0
7380529745772956970,9000,23300000,1300000,4525,5911,,1718413496,0
7380529202266688810,0,15700000,713400,1565,2182,,1718413372,0
7376690592601918762,8000,17400000,571900,4964,20300,new look. new flavors. link in bio to find a store near you to shop @Be Happy Snacks !! 😭,1717519625,0
7376016488911736107,0,21800000,570200,3029,3131,:),1717362671,0
7375643881871822122,13000,24700000,1200000,4357,14600,draft dc @cam,1717275916,0
7375643511716203818,13000,57400000,5200000,15000,36900,draft dc @phoebs,1717275831,0
7375642757244833070,12000,19500000,815900,4131,24400,draft dc @Zoe Baptiste,1717275655,0
7375307381560921386,15000,13100000,374000,2758,11400,dc @hannah0zzy,1717197570,0
7375295480646946090,15000,13400000,187200,1165,2237,living in this bag @Prada #pradagalleria,1717194798,2
7374864081552936235,160000,13400000,265900,2274,2203,the only drink to play this game with 🧡 dixies @MyMuse® collab is avail at @target and @Sprouts Farmers Market now!!!,1717094355,0
7373065671158041902,9000,21300000,735200,4821,18200,a tb dance for the mems dc @spencerrrrr :),1716675630,0
7372645161274232110,0,15700000,514100,1583,1412,,1716577724,0
7372470921107393835,14000,17200000,1100000,2354,4649,the girls are backkkk,1716537170,0
7372014457079205163,22000,13200000,507600,1788,2560,,1716430874,0
7370138034332896554,14000,38100000,3100000,8601,26000,hi people dc @Zoe Baptiste,1715993995,0
7369797330737892650,14000,46200000,3900000,8676,87100,@GiaNina @Kelly Sweeney dc @phoebs,1715914667,0
7369794883189476654,11000,31300000,2000000,3530,15300,@GiaNina @Kelly Sweeney,1715914092,0
7369410125376834858,4000,13200000,226600,1615,1984,,1715824512,0
7366698421794671914,41000,2600000,19600,3373,582,the best hair care for any dance day using @GarnierUSA fructis hair filler products 💚 this system reverses up to 1 year of damage to smoothness in 1 use #garnierpartner #fructishairfiller,1715193153,4
7366459836998995243,6000,18900000,536800,4159,8783,draft,1715137600,0
7366453259025845550,6000,15600000,430100,1941,2953,draft,1715136063,0
7366452971216833834,5000,15700000,374000,1400,2689,draft,1715135995,0
7366452708770860334,5000,32200000,1900000,8216,34200,draft,1715135934,0
7366452448904432939,6000,11400000,406000,1034,2501,draft,1715135877,0
7366451921990847790,4000,10000000,282300,1340,7078,draft,1715135752,0
7366451835894320426,7000,9000000,234600,849,3683,draft,1715135735,0
7366450533663591722,6000,9100000,283700,963,1992,draft,1715135428,0
7366432449838042411,5000,8400000,184300,1052,1546,draft,1715131221,0
7366427075143650603,12000,19500000,2100000,9824,31100,dc  @cam  @layaaaaa,1715129968,0
7365325162750692651,37000,16600000,762400,2439,3066,i started this forever ago and it wont let me add anymore videos so idk,1714873410,0
7363705929738718510,50000,13600000,359300,7165,2075,whats in my bag :) @Prada #pradagalleria,1714496408,2
7361932492967890222,9000,44300000,1100000,7200,14100,,1714083493,0
7361624568760519978,8000,25200000,758000,3937,6633,bob,1714011800,0
7359346763846683947,16000,137200000,7500000,50800,235200,,1713481455,0
7359226198490205483,48000,23400000,417300,3151,2302,a look inside our coachella fitting 😦,1713453385,0
7358542227339005227,31000,88200000,753000,4221,6528,the perfect match doesn’t exi—— @CeraVe #CeraVePartner,1713294135,2
7358494705363045678,38000,28200000,587100,1571,1591,best one yet!!! @Kelly Sweeney @GiaNina,1713283068,0
7358250624787500330,12000,98000000,3500000,10300,31900,@Kelly Sweeney dc @Zoe Baptiste,1713226254,0
7357112700419345710,9000,63300000,1000000,4355,13700,,1712961305,0
7357111256043638059,12000,110800000,4300000,30800,181400,dc @Zoe Baptiste,1712960973,0
7357110962970823978,8000,42200000,712900,1657,4496,,1712960904,0
7356828634763513131,19000,34100000,421300,1259,1091,what i’ve been up to this last month ✨ don’t miss out on the action and download @Vinivia to see my livestreams! link is in my bio to get the app 🤍 #viniviapartner,1712895181,2
7356743147050847534,9000,28700000,601700,2314,4743,,1712875260,0
7356736808027376942,14000,97100000,5500000,28000,109700,dc @hehehehhe,1712873786,0
7356669583404666158,0,22900000,885800,2428,3883,,1712858134,0
7356343025225747755,119000,21600000,714800,1818,1560,#greenscreen,1712782104,2
7356340619079339306,23000,40800000,4000000,21600,55400,testing my muscle memory with this one dc @nickanthony💈 @chucky gon wild,1712781537,0
7356339082722577706,13000,27200000,1800000,3055,5356,,1712781180,0
7356338797858245934,7000,16800000,854400,2946,5177,,1712781114,0
7354869399246916895,0,17100000,543400,3088,10100,never a dull moment,1712439015,0
7354534367672290606,10000,70700000,2700000,10000,29700,dc @phoebs,1712360993,0
7354519386960514346,56000,15100000,539900,1707,4751,partnering with @Ford Motor Company for this campaign was a dream come true ♥️ thank you ford for making my first driving experience so special #ad watch the full campaign video now on my yt channel,1712357500,2
7353756583261654303,7000,20300000,968900,3986,4340,,1712179918,0
7353083328108465438,10000,37800000,1800000,6924,20800,dc @phoebs,1712023138,0
7352708818528210206,15000,38100000,2700000,8019,12500,@GiaNina @SAGE @Kelly Sweeney dc @Dexter Carr,1711935962,0
7352707434198093086,13000,18200000,572700,2122,3108,@GiaNina @Kelly Sweeney @SAGE,1711935641,0
7352695666017094943,7000,14500000,520400,1555,2498,kelly is almost 22 @Kelly Sweeney @GiaNina,1711932905,0
7352594162484546847,15000,39900000,3700000,17700,31800,just a mark bc im seeing gia and kelly today!!!!! dc @Dexter Carr,1711909271,0
7351973798901566766,102000,14700000,264100,2578,1677,still can’t believe this is real...grwm to go see myself on @Sphere!! thank you @GarnierUSA this was the coolest campaign to shoot and to see come to life. the fructis hair filler strength system is amazing 💚 #garnierpartner #fructishairfiller,1711764808,4
7351500087220079903,12000,29100000,2300000,8532,15800,little fail draft from vegas @Kelly Sweeney @GiaNina dc @Dexter Carr,1711654547,0
7351497911273803039,4000,12500000,276700,2034,2471,draft,1711654028,0
7351495938415922462,8000,24200000,2100000,8980,11800,draft,1711653590,0
7350854444537367851,74000,17600000,699500,2724,3247,haul!!!,1711504195,0
7350732727999630634,109000,14500000,357800,2044,2985,these @Geske_Beauty_Tech products are game changers when it comes to keeping my skin healthy and glowy on the go!! #ad #geske #beautytech #reimagine_your_skin #beautydevice,1711475847,10
7350325527699377438,21000,24600000,1800000,7323,10200,i miss kelly sweeney can you tell #kellysweeneychoreo @Kelly Sweeney,1711381092,2
7349635330565295390,13000,36500000,3100000,12300,23600,found this in the drafts dc @Rafaa,1711220368,0
7349599471887568159,12000,26900000,2200000,18700,32400,dc @cam @layaaaaa,1711212016,0
7349340133163830571,112000,15000000,486500,2237,1744,safari lol,1711151618,0
7349328885210762527,12000,16200000,789100,5415,17800,the other sound got removed :( dc @cam @layaaaaa,1711149010,0
7349281941256097070,32000,15400000,387600,2147,2356,coming soon :) @Ford Motor Company #ad,1711138069,2
7348608161672187167,30000,32200000,1700000,7535,107600,@Kelly Sweeney @GiaNina,1710981212,0
7348561411443838239,13000,35200000,3000000,19100,46100,ill redo this better later dc @chucky gon wild,1710970331,0
7347736790305901855,22000,31500000,1400000,4027,5971,#kellysweeneychoreo,1710778348,2
7347438767780695326,15000,115600000,9300000,50500,114900,@Kelly Sweeney @GiaNina dc @Dexter Carr,1710708930,0
7347202111098113311,15000,39200000,2000000,5373,28600,dc @Dexter Carr,1710653846,0
7347029773564054826,61000,21300000,305300,1686,1726,i’ve been using these @GarnierUSA Fructis Hair FIller products for a while now and i am so grateful to announce our partnership together! the entire process was so fun and special and i am so excited that you all get to see it come to life now 💚 #garnierpartner #fillmein #FructisHairFiller,1710613695,6
7346843466242034974,5000,22300000,1100000,2520,6264,hi vegas,1710570370,0
7346622537570241823,9000,13900000,400800,2188,2499,,1710518905,0
7345585887981489451,53000,13800000,286800,3285,1873,HAUL!!! shop @Be Happy Snacks on @Gopuff now 🩷🍿,1710277521,0
7345240747572006174,3000,10800000,298200,2037,2260,,1710197168,0
7345208956970650911,9000,11100000,436800,2768,3067,,1710189775,0
7345207104522734879,5000,9000000,320200,1533,3430,,1710189342,0
7344810217001012522,28000,8800000,106500,2612,716,"let's give entrepreneurs their flowers! tag a small business you love in the comments & share why you love them. if you're a business owner, celebrate yourself. self-tagging encouraged! we're celebrating 50 incredible entrepreneurs with a little surprise from @Shopify  & @D’Amelio Footwear comment before thursday, march 14th at 11:59 pm est to enter. must be 18+. link in bio for rules & geographic restrictions.",1710096918,0
7344420141515459870,15000,16300000,1400000,3096,5981,,1710006082,0
7344204523763698975,5000,9200000,337500,2510,6701,,1709955903,0
7342266050622295327,0,11900000,418600,3261,1478,,1709504572,0
7342263584719637791,8000,11600000,734200,3352,11500,,1709503991,0
7341856141112053023,5000,8800000,283300,2567,2078,,1709409131,0
7341113721743314218,0,9100000,381700,3546,1177,🥐🍕🧣💌,1709236248,0
7339958282674736430,14000,12700000,283000,2507,1055,"nyc are you ready?! @D’Amelio Footwear is heading your way for a pop up powered by @Shopify and we’d love to see you there 🫶🏻you may even run into us so mark your calendars and join us at 131 greene st in soho on march 8-10!! link in bio to rsvp store hours: fri: 1pm - 6pm, sat: 11am - 6pm, sun: 11am - 5pm. see you soon!! ",1708967228,0
7339697588137987359,10000,24800000,2800000,15700,17500,dc @Rj ® @Josh ®,1708906553,0
7339688143227997483,63000,7500000,192800,1438,1066,the chaos,1708904340,0
7339207229343632671,65000,11800000,729700,4631,3329,,1708792389,0
7339144054216658206,4000,9600000,367700,3834,4470,,1708777732,0
7339052813542083870,8000,13000000,1300000,4913,6348,fab,1708756470,0
7338852490391063851,30000,7200000,279400,2091,1005,@Prada day 🤍 #pradafw24,1708709788,2
7338517975814769951,7000,8100000,336500,3557,5685,little fit check,1708631879,0
7338173813017840926,5000,9100000,675500,5081,4259,milan,1708551783,0
7336703640280812831,5000,17300000,1100000,6865,6522,why dont you do tiktok dances anymore,1708209462,0
7335878232882859306,120000,14900000,770100,4797,3662,#ad a little life update! thank you @Ford Motor Company for making me feel safe on this journey… feels like a dream🥹💕,1708017305,2
7334116903818071342,153000,11600000,304600,3620,2162,pack with me and michael for nyc and vegas @CeraVe #ceravepartner,1707607186,2
7333792636421131551,8000,14800000,956300,4510,8976,,1707531697,0
7333750654114057502,6000,9300000,389600,2678,3593,,1707521925,0
7332006979533049119,6000,20800000,1400000,5041,5595,,1707115990,0
7331941637658004782,6000,10200000,342200,1595,867,to be continued… @Dunkin' #dunkinpartner,1707100708,2
7329312347485490463,87000,18700000,991900,6156,3069,,1706488549,0
7328171892693667103,14000,40200000,3900000,54300,33500,dc @mattia,1706222999,0
7328161675566239007,6000,22700000,2100000,5664,13300,,1706220616,0
7327399427457518879,8000,14100000,586600,3630,1598,,1706043175,0
7326229032822000938,15000,34300000,3300000,38300,30300,dc @Raymondttorres @Kamilabatti,1705770671,0
7325870889965292846,68000,14600000,511900,5592,2845,happy national popcorn day to all @Be Happy Snacks go to walmart to celebrate :),1705687273,0
7323376354525744426,7000,17200000,675500,5773,4585,,1705106455,0
7323375975717195054,11000,11000000,401600,2180,5280,,1705106363,0
7321500937179401518,10000,15200000,637600,3632,3125,,1704669809,0
7318624964477799726,8000,14500000,502900,5319,4561,,1704000196,0
7318598586680511790,6000,15800000,361900,2924,1041,,1703994047,0
7318598145800244522,14000,12700000,301800,1995,1767,,1703993943,0
7318096804262972718,18000,18500000,593200,4075,1733,my favorite @CapCut template makes the best recap video for 2023 🤍. use the template & post your video on tiktok to win a shot at a new iPhone 15. i’ll pick my favs this week and can't wait to see the recaps of your year! #CapCutHoliday #2023recap #cccreator  #2023Recap,1703877213,7
7317142355440864558,272000,13200000,424100,4662,2219,,1703654977,0
7317126963808849194,226000,13000000,728700,6081,4536,,1703651411,0
7316566878602874158,23000,11300000,240500,2906,1016,cookin 🥵😮‍💨 …. @Be Happy Snacks  new charmas video in bio <3,1703520992,0
7315897049495391530,32000,29200000,539800,5978,3458,natural glowy makeup with @loréal paris usa #lumiglotion 🤎 can you tell im obsessed #lorealparispartner #lorealparismakeup,1703365029,6
7315182674799463726,0,12000000,443800,3735,578,shop @Be Happy Snacks at walmart and watch charmas at my link in bio 🎀♥️,1703198699,0
7314377834582134046,6000,12800000,554700,3117,1067,my baby has been with me through it all 🤍 two peas in a pod,1703011310,0
7314337655980887339,19000,8600000,194600,1851,642,day 1 of charmas is here!! link in bio to watch ♥️ happy charmas! 🎄🎊,1703001958,0
7313639299193376030,6000,11300000,478200,3257,2041,,1702839364,0
7313639141164485918,53000,24700000,2600000,15200,5084,,1702839326,0
7313311816883440926,52000,7800000,283800,2052,1225,palm springs,1702763114,0
7313079641286200606,10000,23800000,2300000,19200,11200,,1702709077,0
7313079058542120223,11000,11100000,584700,1841,1765,,1702708937,0
7313078752412568863,9000,15900000,1400000,18400,7312,dc @Nicole Bloomgarden,1702708868,0
7313077917427174687,11000,9200000,528300,2380,1292,,1702708667,0
7313074178310147358,10000,10400000,748700,1824,3729,,1702707803,0
7313073285938285855,15000,6100000,184800,830,1514,,1702707581,0
7313072994849443102,14000,9600000,776500,1580,1739,,1702707524,0
7313051902760045855,15000,10900000,950800,4560,3427,,1702702605,0
7313037713496739102,9000,6800000,362200,1222,2637,@GiaNina,1702699299,0
7312581692378582318,57000,5800000,131000,1781,583,see you in the tamaverse! 🎀🫶🏻 Use download code QS7W 0CP1 5ELQ YJXC to get your very own doggie plushies for your tamagotchi uni character!  #tamagotchi,1702593112,2
7310812434787224862,12000,15400000,1100000,5899,4806,,1702181181,0
7309916825020550442,14000,7600000,295200,1765,412,i like this trend :),1701972650,0
7309541651318574382,91000,13100000,1200000,4816,4174,felt like we never left 🪩🖤 @Mark Ballas,1701885300,0
7309184936731364654,67000,12000000,670400,2088,1641,im so excited for tonight!! its been so fun getting to dance with mark again and i cant wait for you all to see the dance weve been working on! airing at 8/7c on abc @Dancing with the Stars #DWTS also link in bio for a little vlog of our prep! 🩷,1701802260,0
7307751499021569322,57000,7700000,315500,3855,1750,giving the gift of donuts is always a good idea 🥺🫶🏻 @Dunkin' #dunkinpartner,1701468503,2
7305881236516490539,31000,8700000,344100,5138,5039,grwm and my @Tamagotchi💗 #tamagotchi #ad,1701033045,4
7295297053238857003,10000,34500000,2300000,16600,14600,my romeo,1698568752,0
7295064862152084779,21000,22800000,1400000,17500,5358,@Be Happy Snacks is here!!! the link is in my bio to shop online or you can go to walmart and shop irl 💓,1698514662,0
7294851612152073518,6000,22100000,1700000,5071,8065,,1698465014,0
7294851261881404714,10000,15400000,1100000,5595,17200,night one,1698464927,0
7294363882116697386,54000,11400000,329700,2842,2807,spend a day w me and my Tamagotchi 💖 #Tamagotchi #TamagotchiUni @Tamagotchi #ad,1698351448,6
7286902755069857066,55000,23700000,800900,7265,3717,one take wonder…,1696614283,0
7285817089112231214,57000,14600000,426700,4708,3231,"had the best time at @CeraVe acne academy!!! I love being able to share my acne journey with you all. remember, acne affects so many people and you're not alone 🤍 #CeraVe #CeraVePartner #CeraVeAcneAcademy",1696361501,6
7285453392464366894,51000,19600000,1400000,6644,7757,,1696276821,0
7284754347920067886,5000,30700000,2800000,17900,12800,#duet with @charli d’amelio  this was august 22 and shes already got so much bigger,1696114055,2
7284722236987084075,71000,12200000,585200,2379,1843,,1696106584,0
7284164469998046507,10000,11400000,515400,3868,7258,,1695976779,0
7284062267996572974,15000,12100000,860500,4009,11800,the baby,1695952918,0
7283330910311828782,25000,11000000,568400,2119,1500,nyc was fun 🙃,1695782633,0
7283237579095280939,15000,8700000,279100,2140,4065,#socialtouristcofounder cold weather is coming… get your @social tourist september drop asap online and in stores at hollister #wethetourists,1695760904,4
7282784201160576298,8000,9800000,622400,4039,3909,@Sabrina Bahsoon,1695655351,0
7282781040421211438,8000,10100000,580700,3110,2597,,1695654615,0
7282778682379275566,36000,8000000,430000,1982,1522,,1695654063,0
7282417858741669162,11000,7600000,696600,3566,12200,dc @Sabrina Bahsoon,1695570047,0
7282416424608419115,31000,8800000,692100,2080,2770,,1695569712,0
7282409974611987754,52000,5200000,256800,1500,1566,,1695568216,0
7282407865514757422,53000,5200000,299400,1192,677,#greenscreen,1695567727,2
7281779355091504426,15000,5400000,211800,2538,1931,a dream!!! ☁️ @Prada #PradaSS24,1695421381,2
7281724438549417262,13000,11000000,625800,1859,1712,fwyx is out now go watch the mv and stream!!! @Landon Barker,1695408597,0
7281227680639356202,55000,5400000,228000,1848,1503,milan :) @Prada #PradaSS24 #PradaArque,1695292939,4
7280140158651977002,0,9100000,644500,3350,5514,,1695039745,0
7278052948687686958,5000,16100000,1200000,9571,14200,,1694553768,0
7278052693355285806,8000,13300000,1200000,5406,12000,,1694553708,0
7278020630216248618,23000,20800000,228100,3351,2729,@CeraVe has always loved me for me 🤍 #CeraVe #CeraVePartner #CeraVeAcneAcademy,1694546244,6
7276167134525492526,42000,7800000,243400,3203,2044,we had the most amazing time yesterday at our pop-up at the grove!!! thank u to everyone who came to shop or hang out our pop-up will be open all of september 🥺🤍 @D’Amelio Footwear,1694114694,0
7275806035342855470,114000,7200000,296200,2193,3566,see you on september 20th @The D’Amelio Show on Hulu 🤍,1694030611,0
7274380723404950826,18000,11700000,693100,5635,2731,,1693698756,0
7274347594648751402,9000,6700000,280900,2941,2149,,1693691046,0
7273890070845869355,51000,8900000,484000,4588,5971,pumpkin swirl might be my new go to @Dunkin' #dunkinpartner,1693584516,2
7273616727882222891,17000,15900000,1100000,30100,19100,,1693520877,0
7273605922763640106,10000,14600000,1200000,16500,7247,,1693518363,0
7273605637026663722,10000,6500000,358700,2672,1330,,1693518295,0
7273604417398590762,8000,10200000,818500,6055,3766,,1693518014,0
